variable,model,date,scenario,season,value
tas,CESM2_r4i1p1f1,2021,ssp245,year,1.899091924
tas,CESM2_r4i1p1f1,2021,ssp245,DecFeb,2.5878553295
tas,CESM2_r4i1p1f1,2021,ssp245,MarMay,1.33716684055
tas,CESM2_r4i1p1f1,2021,ssp245,JunAug,1.9914959889999995
tas,CESM2_r4i1p1f1,2021,ssp245,SepNov,1.8414664999999997
tas,CESM2_r4i1p1f1,2021,ssp370,year,1.750255233
tas,CESM2_r4i1p1f1,2021,ssp370,DecFeb,2.35017227825
tas,CESM2_r4i1p1f1,2021,ssp370,MarMay,1.551488567
tas,CESM2_r4i1p1f1,2021,ssp370,JunAug,1.738806749
tas,CESM2_r4i1p1f1,2021,ssp370,SepNov,1.4601217515
tas,CESM2_r4i1p1f1,2021,ssp585,year,2.486882970000001
tas,CESM2_r4i1p1f1,2021,ssp585,DecFeb,2.7527226555
tas,CESM2_r4i1p1f1,2021,ssp585,MarMay,2.6001154115
tas,CESM2_r4i1p1f1,2021,ssp585,JunAug,2.422433874
tas,CESM2_r4i1p1f1,2021,ssp585,SepNov,2.1232133875000003
tas,CESM2_r4i1p1f1,2041,ssp126,year,1.9779932175000003
tas,CESM2_r4i1p1f1,2041,ssp126,DecFeb,2.37886306735
tas,CESM2_r4i1p1f1,2041,ssp126,MarMay,1.7393136229999997
tas,CESM2_r4i1p1f1,2041,ssp126,JunAug,2.3801531435000003
tas,CESM2_r4i1p1f1,2041,ssp126,SepNov,1.3907110450500002
tas,CESM2_r4i1p1f1,2041,ssp245,year,2.3667041050000006
tas,CESM2_r4i1p1f1,2041,ssp245,DecFeb,2.8264944019999994
tas,CESM2_r4i1p1f1,2041,ssp245,MarMay,2.1227158135
tas,CESM2_r4i1p1f1,2041,ssp245,JunAug,2.576717135
tas,CESM2_r4i1p1f1,2041,ssp245,SepNov,2.0211750984999997
tas,CESM2_r4i1p1f1,2041,ssp370,year,2.2540514299999996
tas,CESM2_r4i1p1f1,2041,ssp370,DecFeb,2.8335767499999998
tas,CESM2_r4i1p1f1,2041,ssp370,MarMay,1.92337244
tas,CESM2_r4i1p1f1,2041,ssp370,JunAug,2.131543445
tas,CESM2_r4i1p1f1,2041,ssp370,SepNov,2.14948564775
tas,CESM2_r4i1p1f1,2041,ssp585,year,2.8320132749999996
tas,CESM2_r4i1p1f1,2041,ssp585,DecFeb,3.51548982
tas,CESM2_r4i1p1f1,2041,ssp585,MarMay,2.6654470925
tas,CESM2_r4i1p1f1,2041,ssp585,JunAug,2.97286138
tas,CESM2_r4i1p1f1,2041,ssp585,SepNov,2.320800457
tas,CESM2_r4i1p1f1,2081,ssp126,year,1.609650138
tas,CESM2_r4i1p1f1,2081,ssp126,DecFeb,1.4543162742105262
tas,CESM2_r4i1p1f1,2081,ssp126,MarMay,1.1301261292
tas,CESM2_r4i1p1f1,2081,ssp126,JunAug,2.2730680000000003
tas,CESM2_r4i1p1f1,2081,ssp126,SepNov,1.589547405
tas,CESM2_r4i1p1f1,2081,ssp245,year,2.610662455
tas,CESM2_r4i1p1f1,2081,ssp245,DecFeb,2.682692995263158
tas,CESM2_r4i1p1f1,2081,ssp245,MarMay,2.3797388935000003
tas,CESM2_r4i1p1f1,2081,ssp245,JunAug,2.93075676
tas,CESM2_r4i1p1f1,2081,ssp245,SepNov,2.5298713474999994
tas,CESM2_r4i1p1f1,2081,ssp370,year,3.641531680000001
tas,CESM2_r4i1p1f1,2081,ssp370,DecFeb,3.8055468210526313
tas,CESM2_r4i1p1f1,2081,ssp370,MarMay,2.8767849
tas,CESM2_r4i1p1f1,2081,ssp370,JunAug,4.577781805
tas,CESM2_r4i1p1f1,2081,ssp370,SepNov,3.2666769799999997
tas,CESM2_r4i1p1f1,2081,ssp585,year,4.984581515
tas,CESM2_r4i1p1f1,2081,ssp585,DecFeb,5.301959968421054
tas,CESM2_r4i1p1f1,2081,ssp585,MarMay,4.345586915
tas,CESM2_r4i1p1f1,2081,ssp585,JunAug,5.756825914999999
tas,CESM2_r4i1p1f1,2081,ssp585,SepNov,4.646458075
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp126,year,1.2866041887500002
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp126,DecFeb,1.26134598915
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp126,MarMay,1.1163141025
