variable,model,date,scenario,season,value
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp126,SepNov,1.9002115725
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,year,2.0324675455
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,DecFeb,2.9843523025
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,MarMay,1.7027975450000004
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,JunAug,1.831700884
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,SepNov,1.49667798175
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,year,1.9677847124999999
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,DecFeb,3.1468904290000004
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,MarMay,1.2252272127500001
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,JunAug,1.72245879355
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,SepNov,1.8471911955
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,year,2.7537590625000004
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,DecFeb,3.8085146750000005
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,MarMay,2.444181298
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,JunAug,2.2703874999999996
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,SepNov,2.327488954
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,year,1.7650048054999998
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,DecFeb,2.5498106935
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,MarMay,0.7175917077899999
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,JunAug,1.9643980320000005
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,SepNov,1.953725782
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,year,2.6184190569999997
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,DecFeb,3.2831651268499997
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,MarMay,2.1897716650000008
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,JunAug,2.6155362645
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,SepNov,2.452972557
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,year,2.5653364415
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,DecFeb,3.420670232
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,MarMay,2.0690038515
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,JunAug,2.5627834600000003
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,SepNov,2.4326555285
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,year,3.1758422300000007
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,DecFeb,4.201104570000001
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,MarMay,2.6377801100000005
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,JunAug,3.139873825
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,SepNov,2.9366643800000003
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,year,2.81687665
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,DecFeb,4.542494210526317
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,MarMay,2.2535649072
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,JunAug,2.4605813920000004
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,SepNov,2.1006369265
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,year,4.318911765
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,DecFeb,5.873758115789474
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,MarMay,3.7182945750000003
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,JunAug,3.6830362199999995
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,SepNov,4.127753
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,year,5.659101114999999
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,DecFeb,7.589347152631579
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,MarMay,4.520920275
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,JunAug,5.05533443
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,SepNov,5.3907762450000005
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,year,7.016873625
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,DecFeb,8.633836078947368
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,MarMay,5.740256240000001
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,JunAug,6.816046835
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,SepNov,6.794338229999999
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,year,2.4753497375
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,DecFeb,2.9232730609999997
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,MarMay,2.5600675741999996
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,JunAug,2.1009986255000004
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,SepNov,2.3027878139999998
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,year,2.327819028500001
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,DecFeb,2.9844172329999994
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,MarMay,1.9414365900000008
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,JunAug,2.3242744920000002
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,SepNov,2.3051584925000004
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,year,2.825077255
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,DecFeb,3.603601571499999
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,MarMay,2.0365043920000003
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,JunAug,2.566526755
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,SepNov,2.80798172
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,year,2.3056059575000005
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,DecFeb,3.0979708540000006
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,MarMay,2.2600040527000003
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,JunAug,2.4152316050000007
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,SepNov,1.5755907100000002
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,year,2.142374065
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,DecFeb,2.5727613067
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,MarMay,1.7243358476500004
