variable,model,date,scenario,season,value
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2021,rcp85,SepNov,1.6798845435
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp26,year,1.9455874199999996
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp26,DecFeb,1.8196463779999998
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp26,MarMay,1.8952795845000001
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp26,JunAug,2.135093095
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp26,SepNov,2.0303873300000004
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp45,year,2.116360185
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp45,DecFeb,1.8070707169999998
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp45,MarMay,2.0190975950000003
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp45,JunAug,2.6343460950000006
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp45,SepNov,2.06294385
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp85,year,2.7932225399999995
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp85,DecFeb,2.4024151450000004
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp85,MarMay,2.68021266
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp85,JunAug,3.3670918150000007
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2041,rcp85,SepNov,2.8394351149999997
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp26,year,1.8197199789473686
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp26,DecFeb,1.951734138888889
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp26,MarMay,1.7839487578947368
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp26,JunAug,1.8567815736842108
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp26,SepNov,1.7861356473684211
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp45,year,3.0343984611111114
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp45,DecFeb,2.6693330444444445
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp45,MarMay,2.950957115789474
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp45,JunAug,3.4520673421052632
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp45,SepNov,3.2449313842105267
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp85,year,5.613064484210526
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp85,DecFeb,4.807625166666667
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp85,MarMay,5.154961742105264
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp85,JunAug,6.59721715263158
tas,MOHC-HadGEM2-ES_r1i1p1_SMHI-RCA4_v1,2081,rcp85,SepNov,5.9049176421052625
